open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1710225900000,71726.00,72346.30,71717.70,72331.00,6124.609,1710226799999,441676886.03830,92723,3501.809,252491449.67100,0
1710226800000,72331.00,72425.00,72110.00,72233.70,3360.644,1710227699999,242820979.51178,61048,1624.827,117415723.72998,0
1710227700000,72233.60,72423.20,72151.80,72197.90,1774.910,1710228599999,128297866.13530,33876,774.959,56023621.50440,0
1710228600000,72198.00,72239.90,72069.10,72180.60,1823.701,1710229499999,131565231.34520,30705,793.294,57234347.47540,0
1710229500000,72180.70,72324.70,72069.60,72175.50,1709.432,1710230399999,123410538.54650,33335,902.057,65127188.73070,0
1710230400000,72175.60,72254.90,71680.70,71700.00,4391.847,1710231299999,316008515.94316,65491,1887.152,135806309.77590,0
1710231300000,71699.90,71912.90,71438.50,71666.60,5437.977,1710232199999,389801800.96538,88060,2751.735,197322665.46090,0
1710232200000,71666.60,71897.90,71580.00,71763.00,3309.272,1710233099999,237419097.00740,59279,1771.066,127074643.56650,0
1710233100000,71762.90,71922.00,71652.00,71753.00,3216.043,1710233999999,230871068.95160,42458,1561.079,112042915.35070,0
1710234000000,71752.90,71999.90,71745.80,71969.00,2013.136,1710234899999,144679619.50180,32306,1214.439,87289141.32210,0
1710234900000,71969.10,72140.50,71893.60,72050.40,2236.857,1710235799999,161142036.55340,38753,1194.618,86069738.10590,0
1710235800000,72050.30,72120.40,71961.80,72092.00,1213.700,1710236699999,87416943.07800,23233,568.834,40974585.16680,0
1710236700000,72091.90,72169.90,71913.00,72019.50,2021.407,1710237599999,145587345.07750,31400,876.862,63164259.96960,0
1710237600000,72019.50,72039.20,71862.40,71881.70,1207.380,1710238499999,86855231.25660,20348,378.203,27209636.59570,0
1710238500000,71881.80,71922.10,71711.20,71788.80,1832.446,1710239399999,131583209.64460,28301,843.130,60539341.37350,0
1710239400000,71788.80,71974.50,71787.20,71958.80,1323.999,1710240299999,95178485.20410,22048,862.466,61997777.28120,0
1710240300000,71958.90,72089.00,71896.10,71937.80,1417.395,1710241199999,102059470.26290,26597,728.633,52471774.92150,0
1710241200000,71937.70,72300.00,71930.40,72202.90,2408.650,1710242099999,173820912.99900,44759,1372.140,99016004.76640,0
1710242100000,72202.90,72461.40,72060.10,72142.40,4884.156,1710242999999,352992037.62028,79813,2318.513,167611912.19318,0
1710243000000,72142.30,72341.20,72129.90,72192.50,1616.269,1710243899999,116751047.03550,32952,829.824,59947717.38850,0
1710243900000,72192.40,72194.20,72081.50,72098.70,1148.553,1710244799999,82843811.61840,23141,538.492,38842768.41170,0
1710244800000,72098.70,72221.70,71955.30,71994.70,2167.225,1710245699999,156184649.37820,40933,942.467,67932711.48040,0
1710245700000,71994.80,72017.00,71631.90,71704.20,4975.455,1710246599999,357298313.40396,76043,2275.843,163426460.53060,0
1710246600000,71704.20,72400.00,71501.60,72142.80,13441.721,1710247499999,968210374.43706,182318,7181.210,517400644.72618,0
1710247500000,72142.90,72319.70,72024.00,72263.90,2827.661,1710248399999,204109025.65910,52383,1539.354,111121480.05940,0
1710248400000,72264.00,72340.20,72004.90,72340.20,2771.551,1710249299999,200097656.85520,50893,1433.512,103499246.45720,0
1710249300000,72340.20,72411.00,72101.40,72353.60,3402.047,1710250199999,245924661.21600,54099,1921.255,138895512.27510,0
1710250200000,72353.60,72416.40,71850.10,71879.10,7205.072,1710251099999,519370182.22490,92316,3094.674,223061652.21890,0
1710251100000,71879.10,72391.10,71744.40,72376.50,7302.300,1710251999999,526541836.35084,96727,3970.758,286366079.81638,0
1710252000000,72376.50,73370.00,71715.40,71818.30,32208.885,1710252899999,2331872117.39148,381291,15556.246,1127156333.34252,0
1710252900000,71818.40,72260.90,71660.40,72135.90,9717.925,1710253799999,699359550.95200,136471,5201.474,374425071.56160,0
1710253800000,72136.00,72337.40,71750.00,71886.10,6467.026,1710254699999,465398060.97020,107360,3044.093,219090742.87290,0
1710254700000,71886.10,72119.50,71711.30,71730.10,3820.317,1710255599999,274847570.70590,63761,1895.686,136404082.94460,0
1710255600000,71730.10,72058.80,70777.70,72023.20,23908.949,1710256499999,1708964808.55457,281650,11382.038,813926963.67224,0
1710256500000,72023.20,72153.90,71850.00,72109.20,4074.348,1710257399999,293429760.04840,61678,2180.382,157049808.13250,0
1710257400000,72109.20,72148.20,71923.00,71962.20,2489.517,1710258299999,179353435.09960,43440,991.210,71413190.86880,0
1710258300000,71962.10,72003.10,71724.20,71779.20,2245.703,1710259199999,161376373.72540,42000,1047.572,75277872.69290,0
1710259200000,71779.20,71910.00,71420.40,71529.50,5532.923,1710260099999,396371462.19248,76672,2559.353,183353427.75250,0
1710260100000,71529.40,71540.30,70012.00,70667.10,27447.109,1710260999999,1942495602.14579,299238,12124.838,858448652.33086,0
1710261000000,70667.10,70884.50,70124.50,70566.40,13603.053,1710261899999,959428930.19640,191657,7122.841,502417057.38050,0
1710261900000,70566.50,70888.00,70470.90,70571.80,5245.450,1710262799999,370657836.90250,92283,2637.943,186433515.52240,0
1710262800000,70571.70,70699.70,69611.00,69894.10,22752.088,1710263699999,1595401483.48918,277994,10407.093,729824514.46074,0
1710263700000,69894.10,70009.00,68600.00,69299.30,31201.944,1710264599999,2166277419.80645,381804,14474.506,1005368416.61673,0
1710264600000,69299.30,70366.70,69285.80,70217.30,16180.148,1710265499999,1131311610.27495,214775,8797.974,615111457.16515,0
1710265500000,70217.20,71227.20,70184.70,71161.20,14823.511,1710266399999,1047313032.29870,189269,8037.473,568144361.12570,0
1710266400000,71161.20,71380.60,70727.90,70759.40,12075.557,1710267299999,857973260.99520,150204,5763.152,409654693.87590,0
1710267300000,70759.30,71269.00,70531.50,70905.30,7948.857,1710268199999,563452348.68860,103025,4129.788,292840568.32484,0
1710268200000,70905.40,71371.80,70900.30,71214.20,6271.223,1710269099999,446546526.42860,90245,3692.134,262842400.22450,0
1710269100000,71214.20,71575.20,71190.80,71476.50,5563.032,1710269999999,397310419.36293,78240,3137.682,224088504.89973,0
1710270000000,71476.60,71730.90,71270.00,71582.70,4715.218,1710270899999,337335627.40100,71494,2475.788,177152781.91960,0
1710270900000,71582.70,71686.00,71409.60,71466.70,3242.680,1710271799999,231857938.89920,52699,1508.586,107872152.40760,0
1710271800000,71466.80,71649.40,71441.90,71542.00,2803.337,1710272699999,200579558.63930,41330,1358.518,97200915.80720,0
1710272700000,71542.00,71612.90,71289.00,71403.10,3556.372,1710273599999,254073027.06670,48107,1528.504,109202635.88600,0
1710273600000,71403.00,71408.10,71016.30,71245.00,3435.524,1710274499999,244641582.43210,51127,1618.234,115224828.69050,0
1710274500000,71245.10,71298.00,70809.60,70974.00,4082.297,1710275399999,290044832.76116,53505,1660.228,117951228.89970,0
1710275400000,70973.90,71193.80,70650.00,71134.10,4531.229,1710276299999,321400608.00200,68189,2434.623,172733101.64470,0
1710276300000,71134.00,71172.20,70872.80,71094.00,1687.927,1710277199999,119841573.50660,31474,747.261,53058749.03140,0
1710277200000,71094.10,71118.00,70649.00,70914.20,2748.834,1710278099999,194722692.14180,42005,1225.838,86836072.25960,0
1710278100000,70914.20,70930.00,70722.00,70872.00,1255.240,1710278999999,88920562.00970,24679,632.137,44785168.16540,0
1710279000000,70872.00,71192.40,70782.70,71121.10,2069.791,1710279899999,146966137.52870,36159,1306.165,92764854.46560,0
1710279900000,71121.10,71121.10,70623.80,70894.90,1708.277,1710280799999,121117212.41766,21657,470.720,33378269.66320,0
1710280800000,70895.00,71272.30,70716.90,71120.90,4165.675,1710281699999,295758161.32864,53874,2317.451,164607705.90134,0
1710281700000,71120.90,71292.60,70952.00,70988.10,1258.725,1710282599999,89539120.17980,23574,609.809,43388449.68710,0
1710282600000,70988.00,71330.90,70901.10,71301.10,1922.620,1710283499999,136681636.49740,28211,1114.931,79279887.32510,0
1710283500000,71301.10,71333.10,71171.40,71220.80,1073.750,1710284399999,76518847.73420,21131,519.253,37005659.98050,0
1710284400000,71220.90,71288.50,71089.50,71211.10,1416.583,1710285299999,100840123.56700,24983,638.665,45466247.05660,0
1710285300000,71211.00,71539.30,71211.00,71520.30,2167.213,1710286199999,154796035.90040,34682,1274.860,91058447.50820,0
1710286200000,71520.40,71623.30,71434.40,71464.10,1837.284,1710287099999,131405172.57828,31416,766.147,54803500.43188,0
1710287100000,71464.10,71578.60,71416.00,71503.20,1369.322,1710287999999,97910400.59170,18069,708.463,50656922.32250,0
1710288000000,71503.30,71815.60,71428.60,71503.70,2414.570,1710288899999,172921646.14506,43766,1285.803,92106813.76706,0
1710288900000,71503.70,71556.90,71388.10,71452.20,1228.610,1710289799999,87795245.21240,25120,570.679,40780772.83400,0
1710289800000,71452.20,71632.70,71409.60,71569.90,1042.088,1710290699999,74519112.41990,20436,547.179,39133218.09560,0
1710290700000,71569.90,71750.00,71463.00,71476.40,1458.703,1710291599999,104484110.07700,28608,651.700,46683474.14710,0
1710291600000,71476.40,71594.70,71448.70,71452.90,888.293,1710292499999,63526820.55130,19053,490.642,35090096.07730,0
1710292500000,71452.80,71933.40,71440.00,71869.60,2265.162,1710293399999,162363581.13390,41967,1363.715,97801331.12600,0
1710293400000,71869.60,72200.00,71838.00,71927.60,6049.651,1710294299999,435791181.86930,92978,3193.054,230020157.73190,0
1710294300000,71927.70,72125.00,71901.00,72076.70,1905.735,1710295199999,137243491.12800,31183,1089.242,78448505.67550,0
1710295200000,72076.70,72164.30,71942.20,72046.00,2197.340,1710296099999,158314763.80380,30898,1260.901,90850711.57590,0
